,Device,Kernel,Invocations,Metric Name,Metric Description,Min,Max,Avg
0,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_per_warp,Instructions per warp,9.812500,9.812500,9.812500
1,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,branch_efficiency,Branch Efficiency,100.000000%,100.000000%,100.000000%
2,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,warp_execution_efficiency,Warp Execution Efficiency,91.958599%,91.998408%,91.977456%
3,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,global_hit_rate,Global Hit Rate in unified l1/tex,0.000000%,0.000000%,0.000000%
4,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,local_hit_rate,Local Hit Rate,0.000000%,0.000000%,0.000000%
5,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,flop_count_dp,Floating Point Operations(Double Precision),0,0,0
6,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,flop_count_sp,Floating Point Operations(Single Precision),0,0,0
7,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_executed,Instructions Executed,157,157,157
8,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_issued,Instructions Issued,189,189,189
9,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,sysmem_utilization,System Memory Utilization,Low (1),Low (1),Low (1)
10,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,stall_sync,Issue Stall Reasons (Synchronization),0.000000%,0.000000%,0.000000%
11,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,stall_other,Issue Stall Reasons (Other),1.697421%,4.239936%,2.908446%
12,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,stall_memory_dependency,Issue Stall Reasons (Data Request),0.000000%,0.000000%,0.000000%
13,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,stall_pipe_busy,Issue Stall Reasons (Pipe Busy),0.016672%,0.027858%,0.022403%
14,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,stall_constant_memory_dependency,Issue Stall Reasons (Immediate constant),50.527954%,79.089465%,65.359997%
15,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_fp_32,FP Instructions(Single),0,0,0
16,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_fp_64,FP Instructions(Double),0,0,0
17,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_integer,Integer Instructions,2055,2055,2055
18,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_bit_convert,Bit-Convert Instructions,0,0,0
19,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_control,Control-Flow Instructions,512,512,512
20,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_compute_ld_st,Load/Store Instructions,1,1,1
21,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_misc,Misc Instructions,2051,2051,2051
22,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_inter_thread_communication,Inter-Thread Instructions,0,0,0
23,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,cf_issued,Issued Control-Flow Instructions,18,18,18
24,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,cf_executed,Executed Control-Flow Instructions,18,18,18
25,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,ldst_issued,Issued Load/Store Instructions,33,33,33
26,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,ldst_executed,Executed Load/Store Instructions,33,33,33
27,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,flop_count_hp,Floating Point Operations(Half Precision),0,0,0
28,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,inst_fp_16,HP Instructions(Half),0,0,0
29,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,ipc,Executed IPC,0.125199,0.205767,0.167852
30,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,issued_ipc,Issued IPC,0.162093,0.248357,0.204819
31,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,flop_hp_efficiency,FLOP Efficiency(Peak Half),0.000000%,0.000000%,0.000000%
32,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,flop_sp_efficiency,FLOP Efficiency(Peak Single),0.000000%,0.000000%,0.000000%
33,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,flop_dp_efficiency,FLOP Efficiency(Peak Double),0.000000%,0.000000%,0.000000%
34,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,dram_read_transactions,Device Memory Read Transactions,7,45,22
35,Tesla P40 (0),"void at::native::mbtopk::fill<unsigned int, unsigned int>(unsigned int*, at::native::mbtopk::fill<unsigned int, unsigned int>, unsigned int)",19,dram_read_throughput,Device Memory Read Throughput,96.053528MB/s,623.090297MB/s,314.621234MB/s
